student_id,sleep_hours,sleep_quality
1629,4.4,good
1630,5.9,average
1631,4.7,poor
1632,4.9,good
1633,7.5,good
1634,5.3,average
1635,5,good
1636,7.2,poor
1637,4.1,average
1638,7.4,poor
1639,6.3,poor
1640,5.7,poor
1641,4.4,good
1642,5.4,average
1643,8.5,poor
1644,6.5,poor
1645,7.9,poor
1646,9.1,average
1647,9.1,poor
1648,8.9,average
1649,4.8,good
1650,8.2,poor
1651,5.1,poor
1652,7.9,average
1653,6.6,good
1654,9.6,good
1655,6.3,average
1656,8.9,good
1657,5.3,good
1658,4.2,poor
1659,8.5,average
1660,8.2,average
1661,5.1,average
1662,5.3,poor
1663,9.4,poor
1664,6.6,poor
1665,7.4,average
1666,4.7,good
1667,4.6,average
1668,8.5,good
1669,5.9,average
1670,8.4,poor
1671,4.6,poor
1672,4.1,poor
1673,6.5,poor
1674,6.4,poor
1675,9.8,good
1676,4.2,average
1677,7.7,average
1678,8.9,good
1679,6.1,average
1680,8.1,average
1681,8.7,average
1682,5.7,good
1683,8.8,good
1684,9.8,average
1685,5.9,good
1686,5.2,poor
1687,9.5,average
1688,4.1,average
1689,4.8,poor
1690,6.3,poor
1691,8.1,good
1692,9.6,good
1693,7.2,average
1694,8.7,poor
1695,5.6,good
1696,8.1,average
1697,5.5,poor
1698,9.2,average
1699,6.2,average
1700,8.4,good
1701,6.3,good
1702,7.5,good
1703,7.8,poor
1704,5.4,poor
1705,5.8,poor
1706,5.6,good
1707,6.6,poor
1708,4.3,average
1709,9.9,good
1710,5.7,good
1711,6.6,poor
1712,5.6,poor
1713,6.3,poor
1714,9.4,poor
1715,8.2,average
1716,7,good
1717,8.1,good
1718,7,average
1719,5.2,poor
1720,5.8,poor
1721,6.9,average
1722,8.4,poor
1723,4.3,poor
1724,6.2,good
1725,4.8,poor
1726,7.9,poor
1727,5.3,average
1728,6.1,average
1729,6.5,average
1730,6.5,average
1731,7.3,average
1732,4.7,average
1733,8.9,good
1734,7.3,average
1735,7.2,poor
1736,5.7,average
1737,4.1,poor
1738,7.7,good
1739,6.9,good
1740,6.4,good
1741,7.3,poor
1742,8.2,good
1743,7.3,poor
1744,6.6,poor
1745,9.9,good
1746,7.5,average
1747,5.6,average
1748,5.4,average
1749,6.8,good
1750,4.8,average
1751,4.2,poor
1752,7.4,average
1753,6.5,average
1754,8.9,good
1755,4.1,poor
1756,8.3,good
1757,8.3,good
1758,9,good
1759,8.9,poor
1760,9.8,average
1761,4.8,average
1762,6,average
1763,9.7,good
1764,9,good
1765,8.9,good
1766,7.4,good
1767,9.7,good
1768,6.6,poor
1769,6.1,average
1770,9.9,average
1771,6.1,average
1772,9.4,good
1773,6.3,good
1774,8.4,poor
1775,6.9,average
1776,7.6,average
1777,9.4,poor
1778,8.3,good
1779,8.8,good
1780,6.7,poor
1781,4.6,good
1782,9.5,poor
1783,9.9,good
1784,5.7,good
1785,9.2,average
1786,7.4,average
1787,6.2,average
1788,4.2,good
1789,8.8,good
1790,9.9,good
1791,5.2,good
1792,4.1,poor
1793,6,good
1794,9.5,poor
1795,9.2,average
1796,6.6,poor
1797,8.9,good
1798,5.8,poor
1799,7.5,average
1800,8,good
1801,4.7,poor
1802,4.9,average
1803,4.5,good
1804,9.9,average
1805,6.3,average
1806,5.9,good
1807,6.1,average
1808,9.8,poor
1809,4.2,good
1810,9.6,average
1811,7.4,average
1812,7.2,average
1813,6.1,average
1814,4.2,poor
1815,9.1,poor
1816,7.2,good
1817,4.1,good
1818,8.2,good
1819,6.5,poor
1820,6.4,good
1821,4.4,good
1822,8,poor
1823,7.9,good
1824,9.8,poor
1825,4.6,poor
1826,9.7,poor
1827,6.9,poor
1828,4.3,good
1829,8.5,good
1830,6.5,average
1831,4.5,average
1832,4.8,poor
1833,9.8,good
1834,7.9,poor
1835,9.7,good
1836,8.7,poor
1837,7.8,good
1838,4.7,good
1839,6.7,average
1840,5.4,average
1841,5,good
1842,7,good
1843,5.9,good
1844,9.7,average
1845,4.2,average
1846,4.2,average
1847,7.7,average
1848,4.6,average
1849,7.3,average
1850,8.9,good
1851,4.8,average
1852,4.4,good
1853,9.7,good
1854,9.2,average
1855,5.5,good
1856,6.9,good
1857,4.9,good
1858,9,poor
1859,5.2,good
1860,9,poor
1861,5.5,good
1862,4.7,average
1863,5.3,average
1864,7.2,good
1865,9.3,poor
1866,4.2,poor
1867,4.9,good
1868,7.3,poor
1869,4.5,average
1870,6.1,good
1871,6.2,average
1872,6.9,average
1873,8.3,poor
1874,5.5,good
1875,6,average
1876,6.6,average
1877,6.4,average
1878,8.3,good
1879,4.3,poor
1880,4.9,average
1881,4.8,poor
1882,7.2,poor
1883,4.5,poor
1884,4.4,poor
1885,8.7,average
1886,9.9,average
1887,4.2,good
1888,5,average
1889,7.1,good
1890,9.4,poor
1891,7,poor
1892,6.3,poor
1893,9,good
1894,8.6,good
1895,8.8,good
1896,5.4,poor
1897,7.9,average
1898,5.1,good
1899,6.7,good
1900,9,average
1901,8.8,poor
1902,7.3,poor
1903,8.6,good
1904,4.4,poor
1905,9,good
1906,8.8,poor
1907,8.4,good
1908,4.9,good
1909,5.3,poor
1910,5.3,poor
1911,8.1,good
1912,5.7,poor
1913,4.8,poor
1914,7.4,average
1915,6.1,average
1916,6.9,poor
1917,8.4,poor
1918,5.4,average
1919,9.4,poor
1920,8.3,poor
1921,8.9,good
1922,6.5,average
1923,7.5,poor
1924,8.7,average
1925,4.3,average
1926,6.2,average
1927,4.7,poor
1928,8.8,poor
1929,9.8,average
1930,9.4,good
1931,9.5,average
1932,6.3,average
1933,7.1,average
1934,6.3,poor
1935,6.2,good
1936,4.1,average
1937,7.5,average
1938,8.9,good
1939,6.4,average
1940,9.1,average
1941,6.7,poor
1942,7.8,good
1943,4.1,average
1944,7.7,poor
1945,5.8,poor
1946,8.8,poor
1947,4.1,average
1948,4.7,good
1949,8.9,good
1950,6.7,poor
1951,5.6,average
1952,4.1,good
1953,6.2,poor
1954,8.8,good
1955,7.2,good
1956,4.7,good
1957,6.2,average
1958,6.1,poor
1959,4.6,poor
1960,6.2,good
1961,4.8,good
1962,8.3,good
1963,5.4,poor
1964,5.7,poor
1965,4.9,average
1966,8.8,good
1967,9.6,good
1968,5.2,good
1969,7.2,poor
1970,9.5,poor
1971,9.7,poor
1972,4.8,average
1973,7.6,good
1974,7,good
1975,6.5,poor
1976,8.9,poor
1977,4.2,average
1978,9.1,poor
1979,5.4,good
1980,4.9,good
1981,7.8,poor
1982,9.6,poor
1983,7.1,good
1984,9.8,poor
1985,7.7,poor
1986,7.6,good
1987,5.1,good
1988,4.9,poor
1989,7.8,poor
1990,4.4,average
1991,9.8,good
1992,5.7,good
1993,6.8,average
1994,5.1,poor
1995,6.7,poor
1996,5.4,average
1997,9,poor
1998,4.4,poor
1999,6.5,average
2000,8.6,good
2001,9.3,average
2002,9.8,poor
2003,4.3,good
2004,4.8,good
2005,5.5,good
2006,9.7,poor
2007,9.8,poor
2008,7.5,average
2009,8.4,poor
2010,6.8,good
2011,9.4,average
2012,4.7,good
2013,8.8,poor
2014,6.9,good
2015,6.7,good
2016,7.4,good
2017,6.8,poor
2018,9.1,average
2019,5.4,average
2020,4.8,good
2021,7.8,average
2022,8.5,poor
2023,7,poor
2024,7.9,good
2025,6.9,poor
2026,9,poor
2027,8.3,poor
2028,9.8,average
2029,7.6,good
2030,8,average
2031,7.2,average
2032,7.3,average
2033,4.5,poor
2034,6.7,good
2035,5.4,poor
2036,9.8,poor
2037,9.4,average
2038,6.5,average
2039,4.7,good
2040,6.3,poor
2041,9.9,average
2042,4.4,good
2043,9.4,poor
2044,4.6,average
2045,7.3,good
2046,9.2,poor
2047,7.7,average
2048,5,good
2049,9.9,good
2050,9.2,average
2051,4.9,average
2052,7.1,good
2053,7.9,average
2054,7.5,poor
2055,6.1,average
2056,8.9,average
2057,5.7,good
2058,5.8,good
2059,7.3,good
2060,4.4,poor
2061,4.5,average
2062,9.8,poor
2063,6.6,poor
2064,7.4,good
2065,9.9,average
2066,9.9,average
2067,8.6,good
2068,7.5,good
2069,5.5,average
2070,5.1,average
2071,4.7,average
2072,6.2,average
2073,5.6,good
2074,9.1,good
2075,9.5,poor
2076,7.6,average
2077,7.9,good
2078,7.2,average
2079,4.7,average
2080,9.1,poor
2081,4.2,average
2082,8,good
2083,5,poor
2084,8.7,average
2085,7.9,good
2086,5.5,good
2087,8.7,poor
2088,8.7,poor
2089,7,poor
2090,7.3,poor
2091,4.6,average
2092,6.6,good
2093,8,poor
2094,4.4,poor
2095,6.2,average
2096,6.7,poor
2097,8.3,average
2098,6.2,good
2099,9.6,good
2100,8.8,good
2101,7,average
2102,8.3,average
2103,5.9,average
2104,7,average
2105,7.4,average
2106,5.7,good
2107,9.1,average
2108,7.3,poor
2109,6.8,poor
2110,5.9,poor
2111,9.3,poor
2112,5.9,average
2113,4.7,average
2114,4.5,poor
2115,9.2,good
2116,5.9,poor
2117,7.9,poor
2118,9.9,good
2119,5.6,poor
2120,7.8,poor
2121,7.3,average
2122,4.4,average
2123,6.1,good
2124,4.8,average
2125,5.5,average
2126,9.2,average
2127,6,good
2128,4.2,poor
2129,9.3,good
2130,9.5,average
2131,7.3,average
2132,6.1,good
2133,8.9,average
2134,4.6,average
2135,7.7,poor
2136,4.9,poor
2137,9.2,poor
2138,8.6,average
2139,9.4,poor
2140,9.8,good
2141,8.8,good
2142,5.6,good
2143,7.7,poor
2144,9.6,poor
2145,5.1,poor
2146,5.1,poor
2147,8.5,poor
2148,7.8,average
2149,6.7,poor
2150,4.5,poor
2151,8.6,poor
2152,6,good
2153,9.5,good
2154,7.6,good
2155,8.5,average
2156,5.1,average
2157,8.1,good
2158,9.8,good
2159,5.3,average
2160,8.4,poor
2161,6.4,good
2162,4.6,poor
2163,9.4,poor
2164,6.6,average
2165,6.1,average
2166,8.8,good
2167,4.1,good
2168,7.5,good
2169,4.3,average
2170,9.7,good
2171,9.4,average
2172,7.9,good
2173,7.2,poor
2174,8.7,poor
2175,8.2,good
2176,6.6,good
2177,5,poor
2178,9.1,good
2179,8.1,average
2180,5.9,good
2181,6.6,poor
2182,8.4,good
2183,7.8,average
2184,9.5,poor
2185,4.2,average
2186,7.8,average
2187,6.3,average
2188,5.7,poor
2189,9.4,poor
2190,6.6,average
2191,6.5,average
2192,5.7,poor
2193,8.5,good
2194,6.6,poor
2195,6.4,good
2196,8.2,poor
2197,7.7,good
2198,9.9,poor
2199,5.9,good
2200,9.6,poor
2201,7,poor
2202,4.2,good
2203,8.3,good
2204,6.3,good
2205,9.3,average
2206,6.5,average
2207,4.7,average
2208,8.1,poor
2209,6.1,average
2210,7.7,poor
2211,5.7,good
2212,6,average
2213,7.1,good
2214,7.1,good
2215,9.9,poor
2216,7.2,average
2217,7.6,average
2218,9.1,good
2219,4.1,poor
2220,9.6,average
2221,6,average
2222,9,poor
2223,7.6,good
2224,9.1,poor
2225,6.3,poor
2226,9.1,good
2227,9.6,good
2228,5.8,average
2229,7.7,good
2230,5.3,average
2231,8,average
2232,9.6,poor
2233,7.9,average
2234,8.4,good
2235,9.3,good
2236,8.1,average
2237,5.5,poor
2238,8,good
2239,9.6,good
2240,8.3,average
2241,5.6,good
2242,9.4,average
2243,9.5,poor
2244,5.4,average
2245,6.2,average
2246,4.7,good
2247,9.6,average
2248,7.5,good
2249,5.9,poor
2250,5.6,poor
2251,7.4,average
2252,9.8,poor
2253,6.8,poor
2254,9.9,average
2255,8.4,good
2256,8.2,average
2257,4.9,average
2258,5.2,poor
2259,8.4,good
2260,5,good
2261,7.3,poor
2262,7.1,good
2263,8.3,average
2264,7.3,average
2265,5.3,poor
2266,8.7,good
2267,8.7,average
2268,4.2,average
2269,7.3,poor
2270,4.5,good
2271,4.7,good
2272,4.3,poor
2273,8.6,poor
2274,7.4,poor
2275,7,poor
2276,5.3,good
2277,4.1,good
2278,5.3,poor
2279,5.9,good
2280,9.2,good
2281,4.9,good
2282,5.3,average
2283,4.8,poor
2284,8.7,poor
2285,4.9,good
2286,4.6,poor
2287,7.1,average
2288,7,poor
2289,6.7,good
2290,9.1,average
2291,7.3,poor
2292,4.1,average
2293,5.9,poor
2294,8.7,good
2295,4.8,average
2296,9.1,good
2297,7.1,average
2298,6,poor
2299,5.3,poor
2300,5.9,average
2301,4.3,average
2302,7.4,poor
2303,5.5,average
2304,9.2,average
2305,4.9,average
2306,6.8,poor
2307,8.3,average
2308,8.5,average
2309,5.3,poor
2310,9.7,poor
2311,9.7,poor
2312,6.5,average
2313,6.8,average
2314,6,poor
2315,6.4,poor
2316,8.7,average
2317,7.1,average
2318,9.4,average
2319,6.5,poor
2320,8.2,average
2321,8.4,poor
2322,6,average
2323,9.5,average
2324,7.1,average
2325,7,poor
2326,4.3,poor
2327,9.1,good
2328,7.7,poor
2329,5.4,poor
2330,5.9,average
2331,6.2,good
2332,9,average
2333,8.8,good
2334,7.2,average
2335,8.7,poor
2336,7.4,good
2337,4.9,average
2338,5.3,average
2339,5.9,average
2340,5.4,poor
2341,9.4,average
2342,5.2,good
2343,4.6,good
2344,9,average
2345,4.8,good
2346,4.1,average
2347,8.1,poor
2348,4.9,poor
2349,6.4,average
2350,5.9,poor
2351,9.8,good
2352,4.6,poor
2353,4.3,poor
2354,8.7,poor
2355,6,poor
2356,7.4,good
2357,4.1,average
2358,9.9,poor
2359,7.9,average
2360,7.9,average
2361,8.5,average
2362,6.2,average
2363,6.4,good
2364,6.6,good
2365,8.8,average
2366,4.5,average
2367,5.7,average
2368,8.7,poor
2369,4.4,poor
2370,9.7,good
2371,7.3,average
2372,4.7,good
2373,5.2,good
2374,5.2,average
2375,5.1,poor
2376,7.1,average
2377,8.9,good
2378,5,good
2379,4.3,good
2380,4.2,average
2381,4.8,good
2382,5.2,poor
2383,6.5,poor
2384,8.5,poor
2385,4.1,poor
2386,5.7,poor
2387,4.2,poor
2388,9.9,good
2389,8.2,poor
2390,5.2,good
2391,4.6,average
2392,5.7,poor
2393,8.4,average
2394,9.9,good
2395,5.6,good
2396,8.9,good
2397,9,good
2398,8.1,poor
2399,7.1,poor
2400,9.6,poor
2401,7.9,poor
2402,7.1,good
2403,7.7,good
2404,8.6,poor
2405,4.8,poor
2406,9,poor
2407,9.1,good
2408,6.1,average
2409,4.4,average
2410,8.7,good
2411,9.3,good
2412,7.5,poor
2413,8.5,average
2414,8.6,good
2415,5.7,average
2416,4.7,good
2417,9.3,poor
2418,5.5,poor
2419,6.6,good
2420,9.3,poor
2421,5.9,average
2422,6.5,good
2423,4.2,average
2424,4.5,poor
2425,8,good
2426,9.7,poor
2427,4.7,good
2428,9.5,poor
2429,4.7,good
2430,9.3,poor
2431,9.3,poor
2432,4.2,average
2433,6.1,poor
2434,5.3,poor
2435,9.9,good
2436,5.8,poor
2437,7.3,average
2438,6.5,good
2439,7.2,average
2440,8,average
2441,6.2,poor
2442,9.4,average
2443,5.4,average
2444,9.2,poor
2445,7.4,average
2446,9.6,poor
2447,9,average
2448,8.5,average
2449,6,poor
2450,5.3,average
2451,9.4,good
2452,4.9,poor
2453,4.2,average
2454,9,good
2455,8.9,average
2456,9.5,good
2457,8.5,average
2458,9,good
2459,4.8,average
2460,7.6,average
2461,9.5,poor
2462,9.4,poor
2463,9.4,average
2464,8.3,average
2465,6.2,average
2466,5.2,average
2467,4.5,good
2468,4.6,poor
2469,4.9,good
2470,7.4,good
2471,4.2,good
2472,5.1,poor
2473,6.1,good
2474,7.9,poor
2475,9.1,good
2476,6.4,good
2477,6.1,good
2478,7.1,good
2479,7.6,average
2480,6.2,good
2481,7.9,good
2482,6.4,poor
2483,5.2,average
2484,9.1,poor
2485,5.2,poor
2486,8.7,poor
2487,7.5,good
2488,8.5,good
2489,4.1,average
2490,5.3,poor
2491,6.6,good
2492,9.2,average
2493,4.6,good
2494,7.4,poor
2495,9,average
2496,4.1,poor
2497,4.2,average
2498,6.4,good
2499,4.6,good
2500,4.5,good
2501,5.3,poor
2502,6.9,average
2503,6,average
2504,9.8,average
2505,6.7,poor
2506,7.5,poor
2507,6.3,average
2508,4.6,poor
2509,6.5,average
2510,6.7,poor
2511,9.7,average
2512,9.4,good
2513,4.1,average
2514,5.7,poor
2515,7.5,poor
2516,8.2,good
2517,6.7,poor
2518,8.3,poor
2519,8.3,poor
2520,8.3,good
2521,5.5,poor
2522,4.1,good
2523,5.2,good
2524,6.1,good
2525,6.7,good
2526,4.5,poor
2527,8.2,average
2528,4.9,average
2529,5.7,poor
2530,5.9,average
2531,7.5,poor
2532,8.4,average
2533,5.9,poor
2534,9,poor
2535,6.1,good
2536,8.8,good
2537,5,average
2538,6.2,poor
2539,7.5,average
2540,7,good
2541,6.2,good
2542,5.3,average
2543,7,average
2544,4.6,good
2545,6.4,average
2546,4.4,good
2547,6.6,poor
2548,9.8,good
2549,6.9,average
2550,7.5,good
2551,7,average
2552,5.3,poor
2553,4.6,average
2554,6,poor
2555,7.1,poor
2556,8.2,average
2557,7.9,poor
2558,7.2,average
2559,6.1,average
2560,5.6,poor
2561,8.5,good
2562,9.3,average
2563,7.8,poor
2564,4.6,good
2565,8.8,average
2566,7.5,average
2567,7.9,good
2568,8.2,poor
2569,6.8,good
2570,7.1,average
2571,5.9,good
2572,7.8,average
2573,7,good
2574,6.1,good
2575,5.4,good
2576,7.8,poor
2577,6.7,good
2578,5.2,poor
2579,8.7,poor
2580,7.2,good
2581,7.8,good
2582,7.4,good
2583,7.8,good
2584,4.5,average
2585,5.7,average
2586,8.6,good
2587,8.8,poor
2588,4.3,poor
2589,8.4,good
2590,5.4,good
2591,9,poor
2592,6.3,average
2593,5.8,poor
2594,5.7,good
2595,8.1,average
2596,8.1,average
2597,7.6,average
2598,9.7,good
2599,5.8,good
2600,7.7,good
2601,6.6,good
2602,7.4,poor
2603,4.9,good
2604,9.5,poor
2605,9.2,good
2606,9.7,average
2607,8.4,good
2608,8.2,poor
2609,4.3,average
2610,6.7,poor
2611,4.2,average
2612,9.6,good
2613,7.5,good
2614,4.4,good
2615,7.6,poor
2616,7.9,poor
2617,9.9,poor
2618,7.9,good
2619,8.8,poor
2620,8.7,poor
2621,8.3,poor
2622,4.6,good
2623,6,poor
2624,8.5,poor
2625,9.4,good
2626,5,average
2627,4.1,poor
2628,9.1,average
2629,5.4,poor
2630,7.2,average
2631,9.9,average
2632,8.5,average
2633,5,poor
2634,9.6,poor
2635,5.3,average
2636,9,good
2637,4.1,poor
2638,5.4,average
2639,4.7,good
2640,7.3,average
2641,7.6,poor
2642,8.2,poor
2643,5.8,poor
2644,9.7,poor
2645,4.1,good
2646,5.9,good
2647,4.4,good
2648,6.2,poor
2649,9.7,good
2650,5.8,good
2651,5.8,poor
2652,5.8,good
2653,9,poor
2654,7.5,average
2655,6.5,poor
2656,6.2,average
2657,8.1,average
2658,9.9,average
2659,6.7,average
2660,5.3,average
2661,6.4,average
2662,5.1,average
2663,8,average
2664,4.1,average
2665,6.6,good
2666,4.2,poor
2667,4.2,poor
2668,6.3,poor
2669,8.5,average
2670,8,good
2671,9.4,average
2672,6.6,good
2673,5,poor
2674,4.5,poor
2675,5.5,good
2676,7,good
2677,5.7,poor
2678,8.6,good
2679,8,good
2680,6.6,poor
2681,8.3,poor
2682,6.8,good
2683,4.3,poor
2684,8.4,poor
2685,8,average
2686,7.1,average
2687,4.9,poor
2688,7.1,poor
2689,5.6,good
2690,9.8,poor
2691,6.8,average
2692,8.7,poor
2693,7.4,poor
2694,8.9,poor
2695,6.8,good
2696,7.5,average
2697,6.9,average
2698,9.7,good
2699,4.8,poor
2700,6.1,poor
2701,7.3,poor
2702,4.5,good
2703,9,poor
2704,9.2,poor
2705,5.2,good
2706,9.6,poor
2707,7.7,poor
2708,7.6,average
2709,6.1,good
2710,7.4,poor
2711,5.5,average
2712,4.2,average
2713,8.4,good
2714,9.7,good
2715,4.5,average
2716,7.6,average
2717,5.5,average
2718,6.2,average
2719,5.7,good
2720,4.4,good
2721,9.9,average
2722,7.4,poor
2723,7.4,average
2724,7.5,good
2725,4.5,poor
2726,6.4,poor
2727,9.5,poor
2728,7.3,poor
2729,6.4,good
2730,5.3,poor
2731,5.5,good
2732,8.8,good
2733,7.8,average
2734,6,good
2735,9.4,average
2736,4.1,poor
2737,8.6,poor
2738,7.2,average
2739,9.4,poor
2740,9.3,poor
2741,5.9,average
2742,4.2,average
2743,9.2,good
2744,9,average
2745,5,good
2746,7.2,average
2747,6.3,good
2748,8.4,average
2749,9.2,average
2750,7.7,good
2751,9.7,poor
2752,4.3,poor
2753,6.4,average
2754,6.1,good
2755,5.5,average
2756,6.2,average
2757,4.8,poor
2758,7,good
2759,5.9,average
2760,7.5,good
2761,6.6,good
2762,4.1,average
2763,7.2,good
2764,7.3,poor
2765,9.1,poor
2766,5.7,poor
2767,8.5,poor
2768,9.3,poor
2769,8.1,good
2770,4.7,poor
2771,6.5,average
2772,6.4,good
2773,5.5,average
2774,6,poor
2775,8.2,good
2776,6.3,poor
2777,5.2,average
2778,8.8,poor
2779,6.3,poor
2780,6.6,average
2781,4.5,average
2782,8.7,good
2783,4.5,average
2784,7.4,poor
2785,8.6,poor
2786,4.7,good
2787,5.8,average
2788,9.9,good
2789,6.7,poor
2790,7.5,average
2791,9.2,poor
2792,9.4,good
2793,6,average
2794,9.1,poor
2795,5.9,average
2796,8.8,good
2797,8.8,good
2798,7.5,good
2799,7.9,poor
2800,7.4,poor
2801,4.7,good
2802,6.6,average
2803,4.7,poor
2804,4.3,poor
2805,7,poor
2806,5.6,poor
2807,6.1,poor
2808,7.8,poor
2809,6.8,good
2810,7.4,poor
2811,8,good
2812,8,good
2813,8.1,good
2814,6.7,poor
2815,8.2,good
2816,5.6,poor
2817,8.6,good
2818,8.8,good
2819,9.4,average
2820,9.7,poor
2821,7.1,poor
2822,7.2,good
2823,6.3,average
2824,8.7,poor
2825,5.6,good
2826,7.8,good
2827,7.4,poor
2828,5.7,average
2829,5.6,average
2830,5,poor
2831,8.4,average
2832,8.9,good
2833,5.1,poor
2834,9.4,good
2835,5.2,average
2836,4.6,average
2837,9.3,poor
2838,9.5,poor
2839,5,average
2840,5.1,average
2841,5.8,average
2842,4.4,good
2843,6.5,poor
2844,8.3,average
2845,4.5,poor
2846,5.8,average
2847,6.1,good
2848,9.7,average
2849,8.5,poor
2850,6.2,average
2851,5.2,poor
2852,9.2,good
2853,5.7,average
2854,7.7,poor
2855,8.1,poor
2856,8.7,poor
2857,7.7,average
2858,6.4,good
2859,4.9,average
2860,5.2,good
2861,7.5,average
2862,6.9,poor
2863,6.3,poor
2864,7.2,average
2865,9.2,good
2866,4.3,poor
2867,4.8,good
2868,4.1,poor
2869,5.9,poor
2870,5,good
2871,5.7,poor
2872,4.5,poor
2873,6.1,good
2874,6.4,average
2875,9.6,good
2876,7.4,poor
2877,9.1,average
2878,7.7,poor
2879,6.7,average
2880,9.3,good
2881,8.6,poor
2882,4.2,poor
2883,5.3,average
2884,9.9,good
2885,8.6,average
2886,6.5,poor
2887,7.5,average
2888,8.6,poor
2889,6.4,good
2890,4.3,good
2891,7.7,good
2892,4.7,average
2893,5.5,good
2894,7.1,average
2895,8.8,poor
2896,5.3,good
2897,5.2,poor
2898,6.5,average
2899,4.8,good
2900,5.5,poor
2901,5.8,good
2902,8.7,good
2903,8,poor
2904,6.2,average
2905,9.7,average
2906,5.7,good
2907,7,poor
2908,7.7,poor
